State_county,Sex,Count,Row_Percent,Cumulative_Row_Percent
TX: Armstrong County (48011),Female,0,,
TX: Armstrong County (48011),Total,0,,
TX: Atascosa County (48013),Male,0,,
TX: Atascosa County (48013),Female,0,,
TX: Atascosa County (48013),Total,0,,
TX: Austin County (48015),Male,0,,
TX: Austin County (48015),Female,0,,
TX: Austin County (48015),Total,0,,
TX: Bailey County (48017),Male,0,,
TX: Bailey County (48017),Female,0,,
TX: Bailey County (48017),Total,0,,
TX: Bandera County (48019),Male,0,,
TX: Bandera County (48019),Female,0,,
TX: Bandera County (48019),Total,0,,
TX: Bastrop County (48021),Male,0,,
TX: Bastrop County (48021),Female,0,,
TX: Bastrop County (48021),Total,0,,
TX: Baylor County (48023),Male,0,,
TX: Baylor County (48023),Female,0,,
TX: Baylor County (48023),Total,0,,
TX: Bee County (48025),Male,0,,
TX: Bee County (48025),Female,0,,
TX: Bee County (48025),Total,0,,
TX: Bell County (48027),Male,0,,
TX: Bell County (48027),Female,0,,
TX: Bell County (48027),Total,0,,
TX: Bexar County (48029),Male,0,,
TX: Bexar County (48029),Female,0,,
TX: Bexar County (48029),Total,0,,
TX: Blanco County (48031),Male,0,,
TX: Blanco County (48031),Female,0,,
TX: Blanco County (48031),Total,0,,
TX: Borden County (48033),Male,0,,
TX: Borden County (48033),Female,0,,
TX: Borden County (48033),Total,0,,
TX: Bosque County (48035),Male,0,,
TX: Bosque County (48035),Female,0,,
TX: Bosque County (48035),Total,0,,
TX: Bowie County (48037),Male,0,,
TX: Bowie County (48037),Female,0,,
TX: Bowie County (48037),Total,0,,
TX: Brazoria County (48039),Male,0,,
TX: Brazoria County (48039),Female,0,,
TX: Brazoria County (48039),Total,0,,
TX: Brazos County (48041),Male,0,,
TX: Brazos County (48041),Female,0,,
TX: Brazos County (48041),Total,0,,
TX: Brewster County (48043),Male,0,,
TX: Brewster County (48043),Female,0,,
TX: Brewster County (48043),Total,0,,
TX: Briscoe County (48045),Male,0,,
TX: Briscoe County (48045),Female,0,,
TX: Briscoe County (48045),Total,0,,
TX: Brooks County (48047),Male,0,,
TX: Brooks County (48047),Female,0,,
TX: Brooks County (48047),Total,0,,
TX: Brown County (48049),Male,0,,
TX: Brown County (48049),Female,0,,
TX: Brown County (48049),Total,0,,
TX: Burleson County (48051),Male,0,,
TX: Burleson County (48051),Female,0,,
TX: Burleson County (48051),Total,0,,
TX: Burnet County (48053),Male,0,,
TX: Burnet County (48053),Female,0,,
TX: Burnet County (48053),Total,0,,
TX: Caldwell County (48055),Male,0,,
TX: Caldwell County (48055),Female,0,,
TX: Caldwell County (48055),Total,0,,
TX: Calhoun County (48057),Male,0,,
TX: Calhoun County (48057),Female,0,,
TX: Calhoun County (48057),Total,0,,
TX: Callahan County (48059),Male,0,,
TX: Callahan County (48059),Female,0,,
TX: Callahan County (48059),Total,0,,
TX: Cameron County (48061),Male,0,,
TX: Cameron County (48061),Female,0,,
TX: Cameron County (48061),Total,0,,
TX: Camp County (48063),Male,0,,
TX: Camp County (48063),Female,0,,
TX: Camp County (48063),Total,0,,
TX: Carson County (48065),Male,0,,
TX: Carson County (48065),Female,0,,
TX: Carson County (48065),Total,0,,
TX: Cass County (48067),Male,0,,
TX: Cass County (48067),Female,0,,
TX: Cass County (48067),Total,0,,
TX: Castro County (48069),Male,0,,
TX: Castro County (48069),Female,0,,
TX: Castro County (48069),Total,0,,
TX: Chambers County (48071),Male,0,,
TX: Chambers County (48071),Female,0,,
TX: Chambers County (48071),Total,0,,
TX: Cherokee County (48073),Male,0,,
TX: Cherokee County (48073),Female,0,,
TX: Cherokee County (48073),Total,0,,
TX: Childress County (48075),Male,0,,
TX: Childress County (48075),Female,0,,
TX: Childress County (48075),Total,0,,
TX: Clay County (48077),Male,0,,
TX: Clay County (48077),Female,0,,
TX: Clay County (48077),Total,0,,
TX: Cochran County (48079),Male,0,,
TX: Cochran County (48079),Female,0,,
TX: Cochran County (48079),Total,0,,
TX: Coke County (48081),Male,0,,
TX: Coke County (48081),Female,0,,
TX: Coke County (48081),Total,0,,
TX: Coleman County (48083),Male,0,,
TX: Coleman County (48083),Female,0,,
TX: Coleman County (48083),Total,0,,
TX: Collin County (48085),Male,0,,
TX: Collin County (48085),Female,0,,
TX: Collin County (48085),Total,0,,
TX: Collingsworth County (48087),Male,0,,
TX: Collingsworth County (48087),Female,0,,
TX: Collingsworth County (48087),Total,0,,
TX: Colorado County (48089),Male,0,,
TX: Colorado County (48089),Female,0,,
TX: Colorado County (48089),Total,0,,
TX: Comal County (48091),Male,0,,
TX: Comal County (48091),Female,0,,
TX: Comal County (48091),Total,0,,
TX: Comanche County (48093),Male,0,,
TX: Comanche County (48093),Female,0,,
TX: Comanche County (48093),Total,0,,
TX: Concho County (48095),Male,0,,
TX: Concho County (48095),Female,0,,
TX: Concho County (48095),Total,0,,
TX: Cooke County (48097),Male,0,,
TX: Cooke County (48097),Female,0,,
TX: Cooke County (48097),Total,0,,
TX: Coryell County (48099),Male,0,,
TX: Coryell County (48099),Female,0,,
TX: Coryell County (48099),Total,0,,
TX: Cottle County (48101),Male,0,,
TX: Cottle County (48101),Female,0,,
TX: Cottle County (48101),Total,0,,
TX: Crane County (48103),Male,0,,
TX: Crane County (48103),Female,0,,
TX: Crane County (48103),Total,0,,
TX: Crockett County (48105),Male,0,,
TX: Crockett County (48105),Female,0,,
TX: Crockett County (48105),Total,0,,
TX: Crosby County (48107),Male,0,,
TX: Crosby County (48107),Female,0,,
TX: Crosby County (48107),Total,0,,
TX: Culberson County (48109),Male,0,,
TX: Culberson County (48109),Female,0,,
TX: Culberson County (48109),Total,0,,
TX: Dallam County (48111),Male,0,,
TX: Dallam County (48111),Female,0,,
TX: Dallam County (48111),Total,0,,
TX: Dallas County (48113),Male,0,,
TX: Dallas County (48113),Female,0,,
TX: Dallas County (48113),Total,0,,
TX: Dawson County (48115),Male,0,,
TX: Dawson County (48115),Female,0,,
TX: Dawson County (48115),Total,0,,
TX: Deaf Smith County (48117),Male,0,,
TX: Deaf Smith County (48117),Female,0,,
TX: Deaf Smith County (48117),Total,0,,
TX: Delta County (48119),Male,0,,
TX: Delta County (48119),Female,0,,
TX: Delta County (48119),Total,0,,
TX: Denton County (48121),Male,0,,
TX: Denton County (48121),Female,0,,
TX: Denton County (48121),Total,0,,
TX: DeWitt County (48123),Male,0,,
TX: DeWitt County (48123),Female,0,,
TX: DeWitt County (48123),Total,0,,
TX: Dickens County (48125),Male,0,,
TX: Dickens County (48125),Female,0,,
TX: Dickens County (48125),Total,0,,
TX: Dimmit County (48127),Male,0,,
TX: Dimmit County (48127),Female,0,,
TX: Dimmit County (48127),Total,0,,
TX: Donley County (48129),Male,0,,
TX: Donley County (48129),Female,0,,
TX: Donley County (48129),Total,0,,
TX: Duval County (48131),Male,0,,
TX: Duval County (48131),Female,0,,
TX: Duval County (48131),Total,0,,
TX: Eastland County (48133),Male,0,,
TX: Eastland County (48133),Female,0,,
TX: Eastland County (48133),Total,0,,
TX: Ector County (48135),Male,0,,
TX: Ector County (48135),Female,0,,
TX: Ector County (48135),Total,0,,
TX: Edwards County (48137),Male,0,,
TX: Edwards County (48137),Female,0,,
TX: Edwards County (48137),Total,0,,
TX: Ellis County (48139),Male,0,,
TX: Ellis County (48139),Female,0,,
TX: Ellis County (48139),Total,0,,
TX: El Paso County (48141),Male,0,,
TX: El Paso County (48141),Female,0,,
TX: El Paso County (48141),Total,0,,
TX: Erath County (48143),Male,0,,
TX: Erath County (48143),Female,0,,
TX: Erath County (48143),Total,0,,
TX: Falls County (48145),Male,0,,
TX: Falls County (48145),Female,0,,
TX: Falls County (48145),Total,0,,
TX: Fannin County (48147),Male,0,,
TX: Fannin County (48147),Female,0,,
TX: Fannin County (48147),Total,0,,
TX: Fayette County (48149),Male,0,,
TX: Fayette County (48149),Female,0,,
TX: Fayette County (48149),Total,0,,
TX: Fisher County (48151),Male,0,,
TX: Fisher County (48151),Female,0,,
TX: Fisher County (48151),Total,0,,
TX: Floyd County (48153),Male,0,,
TX: Floyd County (48153),Female,0,,
TX: Floyd County (48153),Total,0,,
TX: Foard County (48155),Male,0,,
TX: Foard County (48155),Female,0,,
TX: Foard County (48155),Total,0,,
TX: Fort Bend County (48157),Male,0,,
TX: Fort Bend County (48157),Female,0,,
TX: Fort Bend County (48157),Total,0,,
TX: Franklin County (48159),Male,0,,
TX: Franklin County (48159),Female,0,,
TX: Franklin County (48159),Total,0,,
TX: Freestone County (48161),Male,0,,
TX: Freestone County (48161),Female,0,,
TX: Freestone County (48161),Total,0,,
TX: Frio County (48163),Male,0,,
TX: Frio County (48163),Female,0,,
TX: Frio County (48163),Total,0,,
TX: Gaines County (48165),Male,0,,
TX: Gaines County (48165),Female,0,,
TX: Gaines County (48165),Total,0,,
TX: Galveston County (48167),Male,0,,
TX: Galveston County (48167),Female,0,,
TX: Galveston County (48167),Total,0,,
TX: Garza County (48169),Male,0,,
TX: Garza County (48169),Female,0,,
TX: Garza County (48169),Total,0,,
TX: Gillespie County (48171),Male,0,,
TX: Gillespie County (48171),Female,0,,
TX: Gillespie County (48171),Total,0,,
TX: Glasscock County (48173),Male,0,,
TX: Glasscock County (48173),Female,0,,
TX: Glasscock County (48173),Total,0,,
TX: Goliad County (48175),Male,0,,
TX: Goliad County (48175),Female,0,,
TX: Goliad County (48175),Total,0,,
TX: Gonzales County (48177),Male,0,,
TX: Gonzales County (48177),Female,0,,
TX: Gonzales County (48177),Total,0,,
TX: Gray County (48179),Male,0,,
TX: Gray County (48179),Female,0,,
TX: Gray County (48179),Total,0,,
TX: Grayson County (48181),Male,0,,
TX: Grayson County (48181),Female,0,,
TX: Grayson County (48181),Total,0,,
TX: Gregg County (48183),Male,0,,
TX: Gregg County (48183),Female,0,,
TX: Gregg County (48183),Total,0,,
TX: Grimes County (48185),Male,0,,
TX: Grimes County (48185),Female,0,,
TX: Grimes County (48185),Total,0,,
TX: Guadalupe County (48187),Male,0,,
TX: Guadalupe County (48187),Female,0,,
TX: Guadalupe County (48187),Total,0,,
TX: Hale County (48189),Male,0,,
TX: Hale County (48189),Female,0,,
TX: Hale County (48189),Total,0,,
TX: Hall County (48191),Male,0,,
TX: Hall County (48191),Female,0,,
TX: Hall County (48191),Total,0,,
TX: Hamilton County (48193),Male,0,,
TX: Hamilton County (48193),Female,0,,
TX: Hamilton County (48193),Total,0,,
TX: Hansford County (48195),Male,0,,
TX: Hansford County (48195),Female,0,,
TX: Hansford County (48195),Total,0,,
TX: Hardeman County (48197),Male,0,,
TX: Hardeman County (48197),Female,0,,
TX: Hardeman County (48197),Total,0,,
TX: Hardin County (48199),Male,0,,
TX: Hardin County (48199),Female,0,,
TX: Hardin County (48199),Total,0,,
TX: Harris County (48201),Male,0,,
TX: Harris County (48201),Female,0,,
TX: Harris County (48201),Total,0,,
TX: Harrison County (48203),Male,0,,
TX: Harrison County (48203),Female,0,,
TX: Harrison County (48203),Total,0,,
TX: Hartley County (48205),Male,0,,
TX: Hartley County (48205),Female,0,,
TX: Hartley County (48205),Total,0,,
TX: Haskell County (48207),Male,0,,
TX: Haskell County (48207),Female,0,,
TX: Haskell County (48207),Total,0,,
TX: Hays County (48209),Male,0,,
TX: Hays County (48209),Female,0,,
TX: Hays County (48209),Total,0,,
TX: Hemphill County (48211),Male,0,,
TX: Hemphill County (48211),Female,0,,
TX: Hemphill County (48211),Total,0,,
TX: Henderson County (48213),Male,0,,
TX: Henderson County (48213),Female,0,,
TX: Henderson County (48213),Total,0,,
TX: Hidalgo County (48215),Male,0,,
TX: Hidalgo County (48215),Female,0,,
TX: Hidalgo County (48215),Total,0,,
TX: Hill County (48217),Male,0,,
TX: Hill County (48217),Female,0,,
TX: Hill County (48217),Total,0,,
TX: Hockley County (48219),Male,0,,
TX: Hockley County (48219),Female,0,,
TX: Hockley County (48219),Total,0,,
TX: Hood County (48221),Male,0,,
TX: Hood County (48221),Female,0,,
TX: Hood County (48221),Total,0,,
TX: Hopkins County (48223),Male,0,,
TX: Hopkins County (48223),Female,0,,
TX: Hopkins County (48223),Total,0,,
TX: Houston County (48225),Male,0,,
TX: Houston County (48225),Female,0,,
TX: Houston County (48225),Total,0,,
TX: Howard County (48227),Male,0,,
TX: Howard County (48227),Female,0,,
TX: Howard County (48227),Total,0,,
TX: Hudspeth County (48229),Male,0,,
TX: Hudspeth County (48229),Female,0,,
TX: Hudspeth County (48229),Total,0,,
TX: Hunt County (48231),Male,0,,
TX: Hunt County (48231),Female,0,,
TX: Hunt County (48231),Total,0,,
TX: Hutchinson County (48233),Male,0,,
TX: Hutchinson County (48233),Female,0,,
TX: Hutchinson County (48233),Total,0,,
TX: Irion County (48235),Male,0,,
TX: Irion County (48235),Female,0,,
TX: Irion County (48235),Total,0,,
TX: Jack County (48237),Male,0,,
TX: Jack County (48237),Female,0,,
TX: Jack County (48237),Total,0,,
TX: Jackson County (48239),Male,0,,
TX: Jackson County (48239),Female,0,,
TX: Jackson County (48239),Total,0,,
TX: Jasper County (48241),Male,0,,
TX: Jasper County (48241),Female,0,,
TX: Jasper County (48241),Total,0,,
TX: Jeff Davis County (48243),Male,0,,
TX: Jeff Davis County (48243),Female,0,,
TX: Jeff Davis County (48243),Total,0,,
TX: Jefferson County (48245),Male,0,,
TX: Jefferson County (48245),Female,0,,
TX: Jefferson County (48245),Total,0,,
TX: Jim Hogg County (48247),Male,0,,
TX: Jim Hogg County (48247),Female,0,,
TX: Jim Hogg County (48247),Total,0,,
TX: Jim Wells County (48249),Male,0,,
TX: Jim Wells County (48249),Female,0,,
TX: Jim Wells County (48249),Total,0,,
TX: Johnson County (48251),Male,0,,
TX: Johnson County (48251),Female,0,,
TX: Johnson County (48251),Total,0,,
TX: Jones County (48253),Male,0,,
TX: Jones County (48253),Female,0,,
TX: Jones County (48253),Total,0,,
TX: Karnes County (48255),Male,0,,
TX: Karnes County (48255),Female,0,,
TX: Karnes County (48255),Total,0,,
TX: Kaufman County (48257),Male,0,,
TX: Kaufman County (48257),Female,0,,
TX: Kaufman County (48257),Total,0,,
TX: Kendall County (48259),Male,0,,
TX: Kendall County (48259),Female,0,,
TX: Kendall County (48259),Total,0,,
TX: Kenedy County (48261),Male,0,,
TX: Kenedy County (48261),Female,0,,
TX: Kenedy County (48261),Total,0,,
TX: Kent County (48263),Male,0,,
TX: Kent County (48263),Female,0,,
TX: Kent County (48263),Total,0,,
TX: Kerr County (48265),Male,0,,
TX: Kerr County (48265),Female,0,,
TX: Kerr County (48265),Total,0,,
TX: Kimble County (48267),Male,0,,
TX: Kimble County (48267),Female,0,,
TX: Kimble County (48267),Total,0,,
TX: King County (48269),Male,0,,
TX: King County (48269),Female,0,,
TX: King County (48269),Total,0,,
TX: Kinney County (48271),Male,0,,
TX: Kinney County (48271),Female,0,,
TX: Kinney County (48271),Total,0,,
TX: Kleberg County (48273),Male,0,,
TX: Kleberg County (48273),Female,0,,
TX: Kleberg County (48273),Total,0,,
TX: Knox County (48275),Male,0,,
TX: Knox County (48275),Female,0,,
TX: Knox County (48275),Total,0,,
TX: Lamar County (48277),Male,0,,
TX: Lamar County (48277),Female,0,,
TX: Lamar County (48277),Total,0,,
TX: Lamb County (48279),Male,0,,
TX: Lamb County (48279),Female,0,,
TX: Lamb County (48279),Total,0,,
TX: Lampasas County (48281),Male,0,,
TX: Lampasas County (48281),Female,0,,
TX: Lampasas County (48281),Total,0,,
TX: La Salle County (48283),Male,0,,
TX: La Salle County (48283),Female,0,,
TX: La Salle County (48283),Total,0,,
TX: Lavaca County (48285),Male,0,,
TX: Lavaca County (48285),Female,0,,
TX: Lavaca County (48285),Total,0,,
TX: Lee County (48287),Male,0,,
TX: Lee County (48287),Female,0,,
TX: Lee County (48287),Total,0,,
TX: Leon County (48289),Male,0,,
TX: Leon County (48289),Female,0,,
TX: Leon County (48289),Total,0,,
TX: Liberty County (48291),Male,0,,
TX: Liberty County (48291),Female,0,,
TX: Liberty County (48291),Total,0,,
TX: Limestone County (48293),Male,0,,
TX: Limestone County (48293),Female,0,,
TX: Limestone County (48293),Total,0,,
TX: Lipscomb County (48295),Male,0,,
TX: Lipscomb County (48295),Female,0,,
TX: Lipscomb County (48295),Total,0,,
TX: Live Oak County (48297),Male,0,,
TX: Live Oak County (48297),Female,0,,
TX: Live Oak County (48297),Total,0,,
TX: Llano County (48299),Male,0,,
TX: Llano County (48299),Female,0,,
TX: Llano County (48299),Total,0,,
TX: Loving County (48301),Male,0,,
TX: Loving County (48301),Female,0,,
TX: Loving County (48301),Total,0,,
TX: Lubbock County (48303),Male,0,,
TX: Lubbock County (48303),Female,0,,
TX: Lubbock County (48303),Total,0,,
TX: Lynn County (48305),Male,0,,
TX: Lynn County (48305),Female,0,,
TX: Lynn County (48305),Total,0,,
TX: McCulloch County (48307),Male,0,,
TX: McCulloch County (48307),Female,0,,
TX: McCulloch County (48307),Total,0,,
TX: McLennan County (48309),Male,0,,
TX: McLennan County (48309),Female,0,,
TX: McLennan County (48309),Total,0,,
TX: McMullen County (48311),Male,0,,
TX: McMullen County (48311),Female,0,,
TX: McMullen County (48311),Total,0,,
TX: Madison County (48313),Male,0,,
TX: Madison County (48313),Female,0,,
TX: Madison County (48313),Total,0,,
TX: Marion County (48315),Male,0,,
TX: Marion County (48315),Female,0,,
TX: Marion County (48315),Total,0,,
TX: Martin County (48317),Male,0,,
TX: Martin County (48317),Female,0,,
TX: Martin County (48317),Total,0,,
TX: Mason County (48319),Male,0,,
TX: Mason County (48319),Female,0,,
TX: Mason County (48319),Total,0,,
TX: Matagorda County (48321),Male,0,,
TX: Matagorda County (48321),Female,0,,
TX: Matagorda County (48321),Total,0,,
TX: Maverick County (48323),Male,0,,
TX: Maverick County (48323),Female,0,,
TX: Maverick County (48323),Total,0,,
TX: Medina County (48325),Male,0,,
TX: Medina County (48325),Female,0,,
TX: Medina County (48325),Total,0,,
TX: Menard County (48327),Male,0,,
TX: Menard County (48327),Female,0,,
TX: Menard County (48327),Total,0,,
TX: Midland County (48329),Male,0,,
TX: Midland County (48329),Female,0,,
TX: Midland County (48329),Total,0,,
TX: Milam County (48331),Male,0,,
TX: Milam County (48331),Female,0,,
TX: Milam County (48331),Total,0,,
TX: Mills County (48333),Male,0,,
TX: Mills County (48333),Female,0,,
TX: Mills County (48333),Total,0,,
TX: Mitchell County (48335),Male,0,,
TX: Mitchell County (48335),Female,0,,
TX: Mitchell County (48335),Total,0,,
TX: Montague County (48337),Male,0,,
TX: Montague County (48337),Female,0,,
TX: Montague County (48337),Total,0,,
TX: Montgomery County (48339),Male,0,,
TX: Montgomery County (48339),Female,0,,
TX: Montgomery County (48339),Total,0,,
TX: Moore County (48341),Male,0,,
TX: Moore County (48341),Female,0,,
TX: Moore County (48341),Total,0,,
TX: Morris County (48343),Male,0,,
TX: Morris County (48343),Female,0,,
TX: Morris County (48343),Total,0,,
TX: Motley County (48345),Male,0,,
TX: Motley County (48345),Female,0,,
TX: Motley County (48345),Total,0,,
TX: Nacogdoches County (48347),Male,0,,
TX: Nacogdoches County (48347),Female,0,,
TX: Nacogdoches County (48347),Total,0,,
TX: Navarro County (48349),Male,0,,
TX: Navarro County (48349),Female,0,,
TX: Navarro County (48349),Total,0,,
TX: Newton County (48351),Male,0,,
TX: Newton County (48351),Female,0,,
TX: Newton County (48351),Total,0,,
TX: Nolan County (48353),Male,0,,
TX: Nolan County (48353),Female,0,,
TX: Nolan County (48353),Total,0,,
TX: Nueces County (48355),Male,0,,
TX: Nueces County (48355),Female,0,,
TX: Nueces County (48355),Total,0,,
TX: Ochiltree County (48357),Male,0,,
TX: Ochiltree County (48357),Female,0,,
TX: Ochiltree County (48357),Total,0,,
TX: Oldham County (48359),Male,0,,
TX: Oldham County (48359),Female,0,,
TX: Oldham County (48359),Total,0,,
TX: Orange County (48361),Male,0,,
TX: Orange County (48361),Female,0,,
TX: Orange County (48361),Total,0,,
TX: Palo Pinto County (48363),Male,0,,
TX: Palo Pinto County (48363),Female,0,,
TX: Palo Pinto County (48363),Total,0,,
TX: Panola County (48365),Male,0,,
TX: Panola County (48365),Female,0,,
TX: Panola County (48365),Total,0,,
TX: Parker County (48367),Male,0,,
TX: Parker County (48367),Female,0,,
TX: Parker County (48367),Total,0,,
TX: Parmer County (48369),Male,0,,
TX: Parmer County (48369),Female,0,,
TX: Parmer County (48369),Total,0,,
TX: Pecos County (48371),Male,0,,
TX: Pecos County (48371),Female,0,,
TX: Pecos County (48371),Total,0,,
TX: Polk County (48373),Male,0,,
TX: Polk County (48373),Female,0,,
TX: Polk County (48373),Total,0,,
TX: Potter County (48375),Male,0,,
TX: Potter County (48375),Female,0,,
TX: Potter County (48375),Total,0,,
TX: Presidio County (48377),Male,0,,
TX: Presidio County (48377),Female,0,,
TX: Presidio County (48377),Total,0,,
TX: Rains County (48379),Male,0,,
TX: Rains County (48379),Female,0,,
TX: Rains County (48379),Total,0,,
TX: Randall County (48381),Male,0,,
TX: Randall County (48381),Female,0,,
TX: Randall County (48381),Total,0,,
TX: Reagan County (48383),Male,0,,
TX: Reagan County (48383),Female,0,,
TX: Reagan County (48383),Total,0,,
TX: Real County (48385),Male,0,,
TX: Real County (48385),Female,0,,
TX: Real County (48385),Total,0,,
TX: Red River County (48387),Male,0,,
TX: Red River County (48387),Female,0,,
TX: Red River County (48387),Total,0,,
TX: Reeves County (48389),Male,0,,
TX: Reeves County (48389),Female,0,,
TX: Reeves County (48389),Total,0,,
TX: Refugio County (48391),Male,0,,
TX: Refugio County (48391),Female,0,,
TX: Refugio County (48391),Total,0,,
TX: Roberts County (48393),Male,0,,
TX: Roberts County (48393),Female,0,,
TX: Roberts County (48393),Total,0,,
TX: Robertson County (48395),Male,0,,
TX: Robertson County (48395),Female,0,,
TX: Robertson County (48395),Total,0,,
TX: Rockwall County (48397),Male,0,,
TX: Rockwall County (48397),Female,0,,
TX: Rockwall County (48397),Total,0,,
TX: Runnels County (48399),Male,0,,
TX: Runnels County (48399),Female,0,,
TX: Runnels County (48399),Total,0,,
TX: Rusk County (48401),Male,0,,
TX: Rusk County (48401),Female,0,,
TX: Rusk County (48401),Total,0,,
TX: Sabine County (48403),Male,0,,
TX: Sabine County (48403),Female,0,,
TX: Sabine County (48403),Total,0,,
TX: San Augustine County (48405),Male,0,,
TX: San Augustine County (48405),Female,0,,
TX: San Augustine County (48405),Total,0,,
TX: San Jacinto County (48407),Male,0,,
TX: San Jacinto County (48407),Female,0,,
TX: San Jacinto County (48407),Total,0,,
TX: San Patricio County (48409),Male,0,,
TX: San Patricio County (48409),Female,0,,
TX: San Patricio County (48409),Total,0,,
TX: San Saba County (48411),Male,0,,
TX: San Saba County (48411),Female,0,,
TX: San Saba County (48411),Total,0,,
TX: Schleicher County (48413),Male,0,,
TX: Schleicher County (48413),Female,0,,
TX: Schleicher County (48413),Total,0,,
TX: Scurry County (48415),Male,0,,
TX: Scurry County (48415),Female,0,,
TX: Scurry County (48415),Total,0,,
TX: Shackelford County (48417),Male,0,,
TX: Shackelford County (48417),Female,0,,
TX: Shackelford County (48417),Total,0,,
TX: Shelby County (48419),Male,0,,
TX: Shelby County (48419),Female,0,,
TX: Shelby County (48419),Total,0,,
TX: Sherman County (48421),Male,0,,
TX: Sherman County (48421),Female,0,,
TX: Sherman County (48421),Total,0,,
TX: Smith County (48423),Male,0,,
TX: Smith County (48423),Female,0,,
TX: Smith County (48423),Total,0,,
TX: Somervell County (48425),Male,0,,
TX: Somervell County (48425),Female,0,,
TX: Somervell County (48425),Total,0,,
TX: Starr County (48427),Male,0,,
TX: Starr County (48427),Female,0,,
TX: Starr County (48427),Total,0,,
TX: Stephens County (48429),Male,0,,
TX: Stephens County (48429),Female,0,,
TX: Stephens County (48429),Total,0,,
TX: Sterling County (48431),Male,0,,
TX: Sterling County (48431),Female,0,,
TX: Sterling County (48431),Total,0,,
TX: Stonewall County (48433),Male,0,,
TX: Stonewall County (48433),Female,0,,
TX: Stonewall County (48433),Total,0,,
TX: Sutton County (48435),Male,0,,
TX: Sutton County (48435),Female,0,,
TX: Sutton County (48435),Total,0,,
TX: Swisher County (48437),Male,0,,
TX: Swisher County (48437),Female,0,,
TX: Swisher County (48437),Total,0,,
TX: Tarrant County (48439),Male,0,,
TX: Tarrant County (48439),Female,0,,
TX: Tarrant County (48439),Total,0,,
TX: Taylor County (48441),Male,0,,
TX: Taylor County (48441),Female,0,,
TX: Taylor County (48441),Total,0,,
TX: Terrell County (48443),Male,0,,
TX: Terrell County (48443),Female,0,,
TX: Terrell County (48443),Total,0,,
TX: Terry County (48445),Male,0,,
TX: Terry County (48445),Female,0,,
TX: Terry County (48445),Total,0,,
TX: Throckmorton County (48447),Male,0,,
TX: Throckmorton County (48447),Female,0,,
TX: Throckmorton County (48447),Total,0,,
TX: Titus County (48449),Male,0,,
TX: Titus County (48449),Female,0,,
TX: Titus County (48449),Total,0,,
TX: Tom Green County (48451),Male,0,,
TX: Tom Green County (48451),Female,0,,
TX: Tom Green County (48451),Total,0,,
TX: Travis County (48453),Male,0,,
TX: Travis County (48453),Female,0,,
TX: Travis County (48453),Total,0,,
TX: Trinity County (48455),Male,0,,
TX: Trinity County (48455),Female,0,,
TX: Trinity County (48455),Total,0,,
TX: Tyler County (48457),Male,0,,
TX: Tyler County (48457),Female,0,,
TX: Tyler County (48457),Total,0,,
TX: Upshur County (48459),Male,0,,
TX: Upshur County (48459),Female,0,,
TX: Upshur County (48459),Total,0,,
TX: Upton County (48461),Male,0,,
TX: Upton County (48461),Female,0,,
TX: Upton County (48461),Total,0,,
TX: Uvalde County (48463),Male,0,,
TX: Uvalde County (48463),Female,0,,
TX: Uvalde County (48463),Total,0,,
TX: Val Verde County (48465),Male,0,,
TX: Val Verde County (48465),Female,0,,
TX: Val Verde County (48465),Total,0,,
TX: Van Zandt County (48467),Male,0,,
TX: Van Zandt County (48467),Female,0,,
TX: Van Zandt County (48467),Total,0,,
TX: Victoria County (48469),Male,0,,
TX: Victoria County (48469),Female,0,,
TX: Victoria County (48469),Total,0,,
TX: Walker County (48471),Male,0,,
TX: Walker County (48471),Female,0,,
TX: Walker County (48471),Total,0,,
TX: Waller County (48473),Male,0,,
TX: Waller County (48473),Female,0,,
TX: Waller County (48473),Total,0,,
TX: Ward County (48475),Male,0,,
TX: Ward County (48475),Female,0,,
TX: Ward County (48475),Total,0,,
TX: Washington County (48477),Male,0,,
TX: Washington County (48477),Female,0,,
TX: Washington County (48477),Total,0,,
TX: Webb County (48479),Male,0,,
TX: Webb County (48479),Female,0,,
TX: Webb County (48479),Total,0,,
TX: Wharton County (48481),Male,0,,
TX: Wharton County (48481),Female,0,,
TX: Wharton County (48481),Total,0,,
TX: Wheeler County (48483),Male,0,,
TX: Wheeler County (48483),Female,0,,
TX: Wheeler County (48483),Total,0,,
TX: Wichita County (48485),Male,0,,
TX: Wichita County (48485),Female,0,,
TX: Wichita County (48485),Total,0,,
TX: Wilbarger County (48487),Male,0,,
TX: Wilbarger County (48487),Female,0,,
TX: Wilbarger County (48487),Total,0,,
TX: Willacy County (48489),Male,0,,
TX: Willacy County (48489),Female,0,,
TX: Willacy County (48489),Total,0,,
TX: Williamson County (48491),Male,0,,
TX: Williamson County (48491),Female,0,,
TX: Williamson County (48491),Total,0,,
TX: Wilson County (48493),Male,0,,
TX: Wilson County (48493),Female,0,,
TX: Wilson County (48493),Total,0,,
TX: Winkler County (48495),Male,0,,
TX: Winkler County (48495),Female,0,,
TX: Winkler County (48495),Total,0,,
TX: Wise County (48497),Male,0,,
TX: Wise County (48497),Female,0,,
TX: Wise County (48497),Total,0,,
TX: Wood County (48499),Male,0,,
TX: Wood County (48499),Female,0,,
TX: Wood County (48499),Total,0,,
TX: Yoakum County (48501),Male,0,,
